poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central,recommendation_score
1485,Hair Salon Khánh,10.786924,106.69313,Shopping,shop:hairdresser,Local,197703,4.37,74,0.326,06:00,22:00,morning|afternoon|evening,0,
1486,FamilyMart,10.788802,106.696127,Shopping,shop:convenience,Local,176391,4.71,66,0.397,06:00,22:00,morning|afternoon|evening,0,
1487,POI_6152900450,10.78886,106.698018,Food_Dining,cafe,Chill,86010,3.71,45,0.344,07:00,23:00,afternoon|evening,0,
1488,Familymart,10.784987,106.69573,Shopping,shop:supermarket,Local,78984,3.77,55,0.472,06:00,22:00,morning|afternoon|evening,0,
1489,POI_6315390417,10.786271,106.693836,Shopping,shop:clothes,Local,109030,4.4,21,0.268,06:00,22:00,morning|afternoon|evening,0,
1490,Leu,10.788108,106.699122,Food_Dining,cafe,Chill,51012,3.63,44,0.43,07:00,23:00,afternoon|evening,0,
1491,POI_6315672474,10.787842,106.699085,Shopping,shop:tyres,Local,68220,3.61,56,0.285,06:00,22:00,morning|afternoon|evening,0,
1492,The Gangs,10.786581,106.697674,Food_Dining,restaurant,Local,195438,3.66,108,0.443,06:00,22:00,morning|afternoon|evening,0,
1493,POI_6315672479,10.786197,106.697858,Food_Dining,cafe,Chill,44088,3.89,57,0.264,07:00,23:00,afternoon|evening,0,
1494,POI_6315672481,10.785604,106.698674,Shopping,shop:photo,Local,30806,4.64,31,0.263,06:00,22:00,morning|afternoon|evening,0,
1495,Time Coffee,10.785493,106.698791,Food_Dining,cafe,Chill,69236,4.0,89,0.403,07:00,23:00,afternoon|evening,0,
1496,POI_6315672483,10.785228,106.698888,Shopping,shop:supermarket,Local,86025,3.84,85,0.388,06:00,22:00,morning|afternoon|evening,0,
1497,POI_6315672484,10.78528,106.698982,Shopping,shop:clothes,Local,82946,4.66,57,0.343,06:00,22:00,morning|afternoon|evening,0,
1498,POI_6315672836,10.786078,106.697974,Food_Dining,restaurant,Local,272181,4.39,94,0.475,06:00,22:00,morning|afternoon|evening,0,
1499,Coffee Factory,10.785191,106.698951,Food_Dining,cafe,Chill,61012,4.71,38,0.43,07:00,23:00,afternoon|evening,0,
1500,POI_6315673293,10.787952,106.698973,Shopping,shop:furniture,Local,99248,3.77,49,0.485,06:00,22:00,morning|afternoon|evening,0,
1501,POI_6315679785,10.785118,106.699023,Food_Dining,restaurant,Local,348661,4.22,81,0.374,06:00,22:00,morning|afternoon|evening,0,
1502,POI_6315687804,10.784686,106.696104,Shopping,shop:clothes,Local,78656,3.91,74,0.509,06:00,22:00,morning|afternoon|evening,0,
1503,POI_6315688304,10.786964,106.692994,Shopping,shop:shoes,Local,184040,4.36,52,0.505,06:00,22:00,morning|afternoon|evening,0,
1504,SumoBBQ,10.784823,106.696049,Food_Dining,restaurant:korean,Local,388783,3.65,71,0.424,06:00,22:00,morning|afternoon|evening,0,
1505,POI_6775609685,10.784059,106.69652,Shopping,shop:massage,Local,101795,3.69,73,0.472,06:00,22:00,morning|afternoon|evening,0,
1506,Nhà Hàng Bia Bỉ Belgo -The Belgian Craft Beer Brewery,10.788559,106.698107,Food_Dining,restaurant,Local,375702,3.91,53,0.277,06:00,22:00,morning|afternoon|evening,0,
1507,Cửa Hàng Thời Trang An Phước,10.786283,106.694289,Shopping,shop:clothes,Local,88790,4.47,55,0.393,06:00,22:00,morning|afternoon|evening,0,
1508,POI_6909743960,10.785286,106.697042,Shopping,shop:books,Local,169211,4.23,62,0.513,06:00,22:00,morning|afternoon|evening,0,
1509,POI_6909743965,10.785414,106.696897,Shopping,shop:interior_decoration,Local,103639,4.74,54,0.439,06:00,22:00,morning|afternoon|evening,0,
1510,POI_6909743966,10.785353,106.696969,Shopping,shop:florist,Local,185242,4.72,32,0.266,06:00,22:00,morning|afternoon|evening,0,
1511,POI_6909929425,10.784118,106.69824,Shopping,shop:beauty,Local,51021,3.63,58,0.266,06:00,22:00,morning|afternoon|evening,0,
1512,Nhà Hàng Anjisen Ramen,10.785082,106.69628,Food_Dining,restaurant,Local,181213,4.78,45,0.511,06:00,22:00,morning|afternoon|evening,0,
1513,Quán Ăn Bún Thịt Nướng,10.787885,106.69621,Food_Dining,restaurant,Local,393770,3.76,70,0.373,06:00,22:00,morning|afternoon|evening,0,
1514,Cà Phê - Khách Sạn The Hut Boutique,10.786467,106.692754,Food_Dining,cafe,Chill,86241,3.81,27,0.278,07:00,23:00,afternoon|evening,0,
1515,Nhà Hàng Nhật Manmaru,10.788269,106.69563,Food_Dining,restaurant:japanese,Local,405405,3.84,91,0.428,06:00,22:00,morning|afternoon|evening,0,
1516,Zo Saigon,10.785115,106.694444,Food_Dining,restaurant,Local,250881,3.91,67,0.451,06:00,22:00,morning|afternoon|evening,0,
1517,Cửa Hàng Tiện Lợi G25,10.784413,106.696487,Shopping,shop:convenience,Local,172614,4.44,75,0.534,06:00,22:00,morning|afternoon|evening,0,
1518,Nhà Hàng Tê Tê & Phê Quán,10.788831,106.697901,Food_Dining,restaurant,Local,360040,3.99,90,0.48,06:00,22:00,morning|afternoon|evening,0,
1519,Nhà Hàng El Camino Korean Tacos,10.788945,106.697939,Food_Dining,restaurant,Local,308569,3.52,75,0.518,06:00,22:00,morning|afternoon|evening,0,
1520,Nhà Hàng Ngon Villa Saigon,10.785698,106.69367,Food_Dining,restaurant,Local,276628,4.74,117,0.414,06:00,22:00,morning|afternoon|evening,0,
1521,Tiệm Bánh Mì 362,10.784812,106.699131,Shopping,shop:bakery,Local,78826,4.73,78,0.428,06:00,22:00,morning|afternoon|evening,0,
1522,G-Coffee,10.787407,106.696782,Food_Dining,cafe,Chill,76268,4.43,45,0.39,07:00,23:00,afternoon|evening,0,
1523,Bánh Mì Cụ Lý,10.785915,106.694406,Food_Dining,fast_food,Local,60294,4.34,47,0.44,06:00,22:00,morning|afternoon|evening,0,
1524,Nhà Hàng The Gangs,10.786834,106.697699,Food_Dining,restaurant,Local,310857,3.56,93,0.531,06:00,22:00,morning|afternoon|evening,0,
1525,Ốc Ghe,10.786876,106.697513,Food_Dining,restaurant,Local,221183,4.57,95,0.318,06:00,22:00,morning|afternoon|evening,0,
1526,Warning Zone Garden - Nguyễn Đình Chiểu,10.786095,106.697455,Food_Dining,restaurant,Local,246264,4.07,74,0.327,06:00,22:00,morning|afternoon|evening,0,
1527,Warning Zone - Hai Bà Trưng,10.785167,106.695227,Food_Dining,restaurant,Local,247409,4.5,83,0.477,06:00,22:00,morning|afternoon|evening,0,
1528,Trung Tâm Chăm Sóc Sắc Đẹp Golden Lotus Spa,10.784239,106.694076,Shopping,shop:massage,Local,122224,3.8,79,0.294,06:00,22:00,morning|afternoon|evening,0,
1529,TOPZONE 191 ĐIỆN BIÊN PHỦ,10.786395,106.693716,Shopping,shop:mobile_phone,Local,112447,4.71,84,0.321,06:00,22:00,morning|afternoon|evening,0,
1530,Quán Chay Nhà Tôi,10.788458,106.697568,Food_Dining,restaurant,Local,152563,3.82,87,0.453,06:00,22:00,morning|afternoon|evening,0,
1531,SBS GI,10.784214,106.696356,Food_Dining,restaurant:vietnamese,Local,269680,3.61,104,0.273,06:00,22:00,morning|afternoon|evening,0,
1532,POI_11491598070,10.788729,106.694444,Entertainment_Leisure,other,Local,186392,3.7,58,0.305,06:00,22:00,morning|afternoon|evening,0,
1533,POI_11782344770,10.787168,106.698256,Shopping,shop:beverages,Local,118387,4.28,76,0.518,06:00,22:00,morning|afternoon|evening,0,
1534,Prem Bistro,10.786495,106.694255,Food_Dining,restaurant:international,Local,265031,3.93,94,0.521,06:00,22:00,morning|afternoon|evening,0,
1535,Wash & Fold,10.786162,106.698978,Shopping,shop:laundry,Local,157837,4.58,54,0.272,06:00,22:00,morning|afternoon|evening,0,
1536,Miến Phở Gà,10.784692,106.69799,Food_Dining,cafe,Chill,100214,4.5,51,0.309,07:00,23:00,afternoon|evening,0,
1537,Be An Vegetarian Cafe,10.784408,106.697761,Food_Dining,restaurant:vietnamese,Local,152197,4.62,75,0.395,06:00,22:00,morning|afternoon|evening,0,
1538,Pizza & Bia,10.784617,106.694244,Food_Dining,restaurant:pizza,Local,163909,4.53,102,0.447,06:00,22:00,morning|afternoon|evening,0,
1539,Đu Đủ Xanh,10.7862,106.694585,Food_Dining,restaurant,Local,273878,4.71,77,0.316,06:00,22:00,morning|afternoon|evening,0,
1540,Parami,10.787404,106.697594,Food_Dining,restaurant:vietnamese,Local,243429,4.69,52,0.318,06:00,22:00,morning|afternoon|evening,0,
1541,Kafka Café,10.7865,106.694259,Food_Dining,cafe,Chill,55107,4.04,31,0.3,07:00,23:00,afternoon|evening,0,
1542,Pi Bistro,10.786486,106.694247,Food_Dining,restaurant:international;western,Local,271730,3.51,67,0.347,06:00,22:00,morning|afternoon|evening,0,
1543,Ollin Beauty,10.788327,106.69741,Shopping,shop:beauty,Local,53291,3.65,58,0.46,06:00,22:00,morning|afternoon|evening,0,
1544,Ollin Beauty,10.788383,106.697343,Shopping,shop:massage,Local,98195,4.2,34,0.48,06:00,22:00,morning|afternoon|evening,0,
1545,Thúy Hiền,10.787648,106.69651,Food_Dining,restaurant,Local,197791,4.5,54,0.26,06:00,22:00,morning|afternoon|evening,0,
1546,Trulli Café,10.784304,106.694273,Food_Dining,cafe,Chill,92734,4.63,59,0.462,07:00,23:00,afternoon|evening,0,
1547,Café Linh,10.784355,106.694227,Food_Dining,cafe,Chill,53210,3.75,68,0.299,07:00,23:00,afternoon|evening,0,
1548,Phở Số 1 Hà Nội,10.784858,106.700098,Food_Dining,fast_food,Local,77886,4.28,45,0.41,06:00,22:00,morning|afternoon|evening,0,
1549,Lotteria,10.786347,106.701603,Food_Dining,fast_food,Local,59832,3.64,66,0.325,06:00,22:00,morning|afternoon|evening,0,
1550,Nhà Sách Phương Nam,10.785121,106.702633,Shopping,shop:books,Local,148825,3.66,23,0.35,06:00,22:00,morning|afternoon|evening,0,
1551,The Coffee House,10.785027,106.702666,Food_Dining,cafe,Chill,64117,4.75,60,0.496,07:00,23:00,afternoon|evening,0,
1552,Cà Phê Smart,10.787658,106.699976,Food_Dining,cafe,Chill,60259,4.1,72,0.275,07:00,23:00,afternoon|evening,0,
1553,Cửa Hàng Xe Ô Tô Audi,10.785085,106.703525,Shopping,shop:car,Local,103950,4.42,66,0.287,06:00,22:00,morning|afternoon|evening,0,
1554,Highlands Coffee,10.784129,106.703318,Food_Dining,cafe,Chill,78481,4.71,84,0.257,07:00,23:00,afternoon|evening,0,
1555,Nhà Sách Đinh Tiên Hoàng,10.788017,106.700184,Shopping,shop:books,Local,97676,4.58,60,0.284,06:00,22:00,morning|afternoon|evening,0,
1556,POI_2893838352,10.786063,106.703436,Shopping,shop:books,Local,47102,3.93,46,0.463,06:00,22:00,morning|afternoon|evening,0,
1557,Highlands Coffee,10.784071,106.699901,Food_Dining,cafe,Chill,44693,4.11,85,0.343,07:00,23:00,afternoon|evening,0,
1558,Citimart,10.784261,106.69973,Shopping,shop:supermarket,Local,35894,4.69,84,0.29,06:00,22:00,morning|afternoon|evening,0,
1559,POI_2956726133,10.784545,106.699468,Food_Dining,restaurant,Local,326461,4.44,79,0.332,06:00,22:00,morning|afternoon|evening,0,
1560,The Coffee Bean & Tea Leaf,10.784225,106.703695,Food_Dining,cafe,Chill,65995,3.64,53,0.277,07:00,23:00,afternoon|evening,0,
1561,Cà Phê Juicy,10.785996,106.700879,Food_Dining,cafe,Chill,39524,3.9,25,0.524,07:00,23:00,afternoon|evening,0,
1562,FamilyMart,10.786226,106.701385,Shopping,shop:convenience,Local,49048,3.63,62,0.33,06:00,22:00,morning|afternoon|evening,0,
1563,Cà Phê Passio,10.78564,106.700916,Food_Dining,cafe,Chill,36187,3.77,28,0.374,07:00,23:00,afternoon|evening,0,
1564,Cà Phê Stop,10.7857,106.700588,Food_Dining,cafe,Chill,57406,4.31,44,0.483,07:00,23:00,afternoon|evening,0,
1565,Highlands Coffee,10.788133,106.69966,Food_Dining,cafe,Chill,63320,4.6,51,0.439,07:00,23:00,afternoon|evening,0,
1566,GreenS,10.786056,106.700888,Shopping,shop:greengrocer,Local,96349,4.74,34,0.496,06:00,22:00,morning|afternoon|evening,0,
1567,Viet Village,10.788641,106.699285,Food_Dining,restaurant,Local,350938,4.25,56,0.29,06:00,22:00,morning|afternoon|evening,0,
1568,Quán Beer Oneplus,10.784246,106.70369,Food_Dining,bar,Party,43202,4.2,41,0.492,18:00,02:00,night,0,
1569,Phở Cao Vân,10.784722,106.699443,Food_Dining,restaurant:vietnamese,Local,195067,4.23,85,0.424,06:00,22:00,morning|afternoon|evening,0,
1570,Tandem,10.786226,106.700903,Food_Dining,cafe,Chill,38834,4.75,20,0.285,07:00,23:00,afternoon|evening,0,
1571,Legend Cafe,10.788234,106.703876,Shopping,shop:beverages,Local,103871,4.32,35,0.5,06:00,22:00,morning|afternoon|evening,0,
1572,Nhà Hàng The Organic House,10.787545,106.702772,Food_Dining,restaurant:indonesian;tea;vietnamese;coffee_shop,Chill,343443,4.47,101,0.514,07:00,23:00,afternoon|evening,0,
1573,POI_5950622187,10.786815,106.699714,Shopping,shop:car_repair,Local,112925,4.66,85,0.48,06:00,22:00,morning|afternoon|evening,0,
1574,POI_5950622188,10.78645,106.700328,Food_Dining,cafe,Chill,98573,4.31,76,0.286,07:00,23:00,afternoon|evening,0,
1575,Tsukemen Daigo,10.786,106.699306,Food_Dining,restaurant,Local,345778,4.17,111,0.388,06:00,22:00,morning|afternoon|evening,0,
1576,Phin & Bean Roastery,10.785098,106.700049,Food_Dining,cafe,Chill,96745,3.67,63,0.321,07:00,23:00,afternoon|evening,0,
1577,Rehab Station,10.788914,106.702844,Food_Dining,bar,Party,170204,4.13,31,0.426,18:00,02:00,night,0,
1578,Mini Stop,10.785668,106.702373,Shopping,shop:supermarket,Local,88596,3.88,99,0.502,06:00,22:00,morning|afternoon|evening,0,
1579,POI_6315672467,10.787931,106.700254,Shopping,shop:stationery,Local,111196,4.66,64,0.548,06:00,22:00,morning|afternoon|evening,0,
1580,POI_6315672468,10.787968,106.700211,Shopping,shop:stationery,Local,154527,4.52,65,0.481,06:00,22:00,morning|afternoon|evening,0,
1581,Vietnam Airlines,10.787965,106.700005,Shopping,shop:travel_agency,Local,92169,4.14,35,0.507,06:00,22:00,morning|afternoon|evening,0,
1582,POI_6315672470,10.788214,106.699916,Food_Dining,cafe,Chill,62337,4.63,79,0.534,07:00,23:00,afternoon|evening,0,
1583,Cofeedy,10.788376,106.699933,Food_Dining,cafe,Chill,33704,3.83,83,0.55,07:00,23:00,afternoon|evening,0,
1584,POI_6315672472,10.788265,106.699258,Food_Dining,restaurant,Local,246957,4.28,80,0.26,06:00,22:00,morning|afternoon|evening,0,
1585,Tous les Jours,10.788477,106.699485,Shopping,shop:bakery,Local,32677,3.71,31,0.348,06:00,22:00,morning|afternoon|evening,0,
1586,Souvenir,10.784051,106.700017,Shopping,shop:gift,Local,114687,3.54,29,0.466,06:00,22:00,morning|afternoon|evening,0,
1587,POI_6315672911,10.788171,106.700002,Shopping,shop:hairdresser,Local,172449,3.96,37,0.494,06:00,22:00,morning|afternoon|evening,0,
1588,Tea Time Express,10.787423,106.700932,Food_Dining,cafe,Chill,36183,4.73,78,0.531,07:00,23:00,afternoon|evening,0,
1589,Quán Bụi,10.78524,106.702824,Food_Dining,restaurant:vietnamese,Local,356690,4.01,59,0.263,06:00,22:00,morning|afternoon|evening,0,
1590,Nhà Hàng Hoa Viên Brauhaus,10.78596,106.699177,Food_Dining,restaurant,Local,265848,3.58,106,0.314,06:00,22:00,morning|afternoon|evening,0,
1591,Pho Thanh Binh,10.785328,106.700214,Food_Dining,restaurant,Local,366979,3.52,117,0.367,06:00,22:00,morning|afternoon|evening,0,
1592,Elgin,10.784894,106.699275,Food_Dining,restaurant,Local,397433,3.59,49,0.542,06:00,22:00,morning|afternoon|evening,0,
1593,Huy Bèo Bia Hơi,10.784983,106.700193,Food_Dining,bar,Party,187621,4.2,68,0.467,18:00,02:00,night,0,
1594,Bánh Cuốn Hồng Hạnh,10.785447,106.70038,Food_Dining,restaurant,Local,234099,4.54,80,0.261,06:00,22:00,morning|afternoon|evening,0,
1595,Quán Bar Manosu,10.788998,106.701846,Food_Dining,bar,Party,176478,4.19,24,0.486,18:00,02:00,night,0,
1596,PHU24,10.788368,106.699415,Food_Dining,restaurant,Local,377476,3.95,104,0.347,06:00,22:00,morning|afternoon|evening,0,
1597,Liu Do 2,10.78874,106.703452,Food_Dining,restaurant:vietnamese;international,Local,275275,3.89,92,0.538,06:00,22:00,morning|afternoon|evening,0,
1598,Museum Coffee,10.787968,106.704715,Food_Dining,cafe,Chill,65432,4.32,58,0.407,07:00,23:00,afternoon|evening,0,
1599,Nhà Hàng The 7P,10.785128,106.701082,Food_Dining,restaurant:italian,Local,346200,4.16,87,0.395,06:00,22:00,morning|afternoon|evening,0,
1600,Trà Sữa GongCha,10.788364,106.699288,Food_Dining,cafe,Chill,94170,4.27,40,0.392,07:00,23:00,afternoon|evening,0,
1601,Quán Ốc Khánh,10.787827,106.703854,Food_Dining,restaurant,Local,350918,3.54,109,0.326,06:00,22:00,morning|afternoon|evening,0,
1602,POI_10680096005,10.786716,106.699816,Food_Dining,cafe,Chill,58274,4.43,85,0.384,07:00,23:00,afternoon|evening,0,
1603,Quan nem,10.785802,106.70091,Food_Dining,restaurant:vietnamese,Local,283490,4.4,86,0.536,06:00,22:00,morning|afternoon|evening,0,
1604,AN's spa,10.785541,106.699779,Shopping,shop:massage,Local,136935,4.54,37,0.525,06:00,22:00,morning|afternoon|evening,0,
1605,Nhà Của Mèo,10.785905,106.704763,Food_Dining,cafe,Chill,114348,4.72,34,0.449,07:00,23:00,afternoon|evening,0,
1606,Mustard Indian Restaurant,10.785295,106.699673,Food_Dining,restaurant:indian,Local,245384,4.19,67,0.341,06:00,22:00,morning|afternoon|evening,0,
1607,Demi Sweet,10.787586,106.699344,Shopping,shop:bakery,Local,93517,3.94,33,0.38,06:00,22:00,morning|afternoon|evening,0,
1608,Bún Chả Hà Nội,10.785835,106.699502,Food_Dining,cafe,Chill,44462,4.54,52,0.295,07:00,23:00,afternoon|evening,0,
1609,Con soc Caffee,10.788148,106.703977,Food_Dining,cafe,Chill,80381,4.26,30,0.528,07:00,23:00,afternoon|evening,0,
1610,Geek Hub,10.787631,106.699335,Other,other,Local,113850,4.1,68,0.524,06:00,22:00,morning|afternoon|evening,0,
1611,Libra Coffee,10.785532,106.699647,Food_Dining,cafe,Chill,97045,4.75,65,0.339,07:00,23:00,afternoon|evening,0,
1612,Cafe Văn Khoa,10.785938,106.702893,Food_Dining,cafe,Chill,42915,3.58,35,0.317,07:00,23:00,afternoon|evening,0,
1613,Phuc Long,10.784249,106.699788,Food_Dining,cafe,Chill,73975,4.65,55,0.33,07:00,23:00,afternoon|evening,0,
1614,Tự Do,10.786125,106.701922,Food_Dining,cafe,Chill,108815,4.0,89,0.266,07:00,23:00,afternoon|evening,0,
1615,Liên Tỏa,10.785067,106.700487,Food_Dining,restaurant:vietnamese,Local,187655,4.75,51,0.321,06:00,22:00,morning|afternoon|evening,0,
1616,Beo Oi! - Mon Ngon Ha Noi,10.785268,106.70111,Food_Dining,restaurant,Local,334544,4.5,73,0.472,06:00,22:00,morning|afternoon|evening,0,
1617,POI_12894150010,10.788042,106.699755,Food_Dining,cafe,Chill,32041,3.66,62,0.338,07:00,23:00,afternoon|evening,0,
1618,Tartine,10.788584,106.699895,Food_Dining,restaurant:international;western,Local,385562,4.1,80,0.292,06:00,22:00,morning|afternoon|evening,0,
1619,Công viên Thích Quảng Đức,10.775417,106.686805,Entertainment_Leisure,park,Family,0,3.95,44,0.42,09:00,21:30,morning|afternoon,0,
1620,Nhà Tang lễ Thành phố,10.781354,106.690284,Shopping,shop:funeral_directors,Local,166646,4.51,52,0.501,06:00,22:00,morning|afternoon|evening,0,
1621,TTTM RomeA,10.778035,106.690116,Shopping,shop:mall,Local,239657,4.55,34,0.71,06:00,22:00,morning|afternoon|evening,1,
1622,Nhà Hàng Việt Phố,10.78353,106.688071,Food_Dining,restaurant,Local,249447,3.76,67,0.505,06:00,22:00,morning|afternoon|evening,0,
1623,POI_32735058,10.784027,106.688943,Entertainment_Leisure,park,Family,0,4.51,46,0.364,09:00,21:30,morning|afternoon,0,
1624,Công viên Lê Văn Tám,10.78818,106.693712,Entertainment_Leisure,park,Family,0,4.54,105,0.447,09:00,21:30,morning|afternoon,0,
1625,Bảo tàng Phụ nữ Nam Bộ,10.784169,106.687398,Culture_History,museum,Culture,115079,4.56,109,0.525,08:00,17:00,morning|afternoon,0,
1626,Honda Moto Phát Tiến,10.785639,106.690005,Shopping,shop:motorcycle,Local,31689,4.48,29,0.397,06:00,22:00,morning|afternoon|evening,0,
1627,Oromia Coffee & Lounge,10.786176,106.686816,Food_Dining,cafe,Chill,50477,4.7,73,0.293,07:00,23:00,afternoon|evening,0,
1628,KFC,10.783605,106.695194,Food_Dining,fast_food,Local,46231,4.72,60,0.528,06:00,22:00,morning|afternoon|evening,0,
1629,Thảo Cầm Viên Sài Gòn,10.787808,106.706457,Entertainment_Leisure,park,Family,0,4.51,53,0.303,09:00,21:30,morning|afternoon,0,
1630,SBS GI,10.784206,106.696245,Food_Dining,restaurant:vietnamese,Local,377380,4.53,81,0.352,06:00,22:00,morning|afternoon|evening,0,
1631,Bảo tàng Chiến dịch Hồ Chí Minh,10.786983,106.704241,Culture_History,museum,Culture,166477,4.17,91,0.464,08:00,17:00,morning|afternoon,0,
1632,Nhà hàng Ocean Palace,10.787361,106.704498,Food_Dining,restaurant:chinese,Local,184561,4.54,65,0.348,06:00,22:00,morning|afternoon|evening,0,
1633,Cheese Coffee - Đinh Tiên Hoàng,10.785829,106.702159,Food_Dining,cafe,Chill,40808,4.5,30,0.433,07:00,23:00,afternoon|evening,0,
1634,POI_193427276,10.786669,106.704668,Entertainment_Leisure,park,Family,0,4.48,109,0.216,09:00,21:30,morning|afternoon,0,
1635,Audi,10.785087,106.70366,Shopping,shop:car,Local,59236,4.5,38,0.383,06:00,22:00,morning|afternoon|evening,0,
1636,Căng Tin Văn Khoa,10.785872,106.703348,Food_Dining,restaurant:vietnamese,Local,177008,4.71,47,0.538,06:00,22:00,morning|afternoon|evening,0,
1637,Bảo tàng Lịch sử Thành phố Hồ Chí Minh,10.787962,106.704918,Culture_History,museum,Culture,69090,3.67,142,0.448,08:00,17:00,morning|afternoon,0,
1638,Tous les Jours,10.770141,106.671355,Shopping,shop:bakery,Local,100897,3.82,38,0.488,06:00,22:00,morning|afternoon|evening,0,
1639,Cửa Hàng Di Động Viễn Thông A,10.769899,106.670773,Shopping,shop:mobile_phone,Local,109717,4.12,38,0.544,06:00,22:00,morning|afternoon|evening,0,
1640,Starbucks,10.77032,106.670137,Food_Dining,cafe,Chill,48522,3.83,22,0.479,07:00,23:00,afternoon|evening,0,
1641,Cửa Hàng Di Động Minh Phú,10.765541,106.67197,Shopping,shop:mobile_phone,Local,84665,3.73,66,0.452,06:00,22:00,morning|afternoon|evening,0,
1642,Cửa Hàng Mắt Kính Bệnh Viện Nhi Đồng,10.768062,106.67156,Shopping,shop:optician,Local,50840,4.13,54,0.399,06:00,22:00,morning|afternoon|evening,0,
1643,POI_5598917852,10.76935,106.671249,Shopping,shop:hairdresser,Local,158293,3.59,69,0.525,06:00,22:00,morning|afternoon|evening,0,
1644,WinMart+,10.767832,106.670723,Shopping,shop:convenience,Local,38413,4.42,72,0.391,06:00,22:00,morning|afternoon|evening,0,
1645,POI_6315672865,10.767949,106.671568,Shopping,shop:motorcycle,Local,127236,4.74,62,0.273,06:00,22:00,morning|afternoon|evening,0,
1646,POI_6315688496,10.767942,106.671121,Shopping,shop:motorcycle,Local,144593,3.74,56,0.464,06:00,22:00,morning|afternoon|evening,0,
1647,Cửa Hàng Thời Trang An Phước,10.770114,106.670416,Shopping,shop:clothes,Local,126942,4.66,63,0.438,06:00,22:00,morning|afternoon|evening,0,
1648,Cheap massage in hcmc,10.770126,106.670202,Shopping,shop:massage,Local,137954,3.68,69,0.291,06:00,22:00,morning|afternoon|evening,0,
1649,Việt Music,10.770388,106.67197,Shopping,shop:musical_instrument,Local,74367,4.07,85,0.391,06:00,22:00,morning|afternoon|evening,0,
1650,Honda Hồng Đắc 1,10.769707,106.670374,Shopping,shop:motorcycle,Local,86440,4.5,54,0.366,06:00,22:00,morning|afternoon|evening,0,
1651,Karuna Veggie,10.769483,106.670132,Food_Dining,restaurant:vietnamese;international,Local,309810,4.15,51,0.536,06:00,22:00,morning|afternoon|evening,0,
1652,Nhà In Hoa Hồng,10.76626,106.678373,Shopping,shop:copyshop,Local,120401,3.86,47,0.484,06:00,22:00,morning|afternoon|evening,0,
1653,Cửa Hàng Di Động Việt,10.769282,106.673643,Shopping,shop:mobile_phone,Local,93057,3.97,78,0.283,06:00,22:00,morning|afternoon|evening,0,
1654,Lotteria,10.770701,106.673035,Food_Dining,fast_food,Local,58876,4.8,68,0.531,06:00,22:00,morning|afternoon|evening,0,
1655,Cửa Hàng Mèo Phụ Kiện,10.770464,106.675534,Shopping,shop:yes,Local,197611,4.64,29,0.298,06:00,22:00,morning|afternoon|evening,0,
1656,Cừa hàng Saigon Hobby,10.76652,106.677863,Shopping,shop:department_store,Local,176348,4.26,57,0.49,06:00,22:00,morning|afternoon|evening,0,
1657,Cắt Tóc 4Rau Barber Shop,10.770373,106.676448,Shopping,shop:hairdresser,Local,68512,3.51,50,0.476,06:00,22:00,morning|afternoon|evening,0,
1658,Cà Phê Passio,10.765541,106.675025,Food_Dining,cafe,Chill,56308,4.33,31,0.252,07:00,23:00,afternoon|evening,0,
1659,POI_5598915543,10.766725,106.676305,Shopping,shop:florist,Local,96098,3.95,34,0.42,06:00,22:00,morning|afternoon|evening,0,
1660,Cửa Hàng Giày Hưng Thành,10.766688,106.676306,Shopping,shop:shoes,Local,147049,4.64,88,0.46,06:00,22:00,morning|afternoon|evening,0,
1661,Lotteria,10.767519,106.674057,Food_Dining,fast_food,Local,44093,3.73,85,0.288,06:00,22:00,morning|afternoon|evening,0,
1662,Cà Phê Tùng,10.769543,106.673563,Food_Dining,cafe,Chill,107715,3.52,69,0.464,07:00,23:00,afternoon|evening,0,
1663,Street Food Ghetto,10.767612,106.678103,Culture_History,attraction,Romantic,46115,4.36,73,0.522,17:00,23:30,evening|night,0,
1664,Ảnh Màu Tường Vi,10.769575,106.675703,Shopping,shop:photo,Local,132274,4.55,81,0.37,06:00,22:00,morning|afternoon|evening,0,
1665,Phong vé Scoot Viêt Nam,10.770148,106.676346,Shopping,shop:travel_agency,Local,184708,3.54,69,0.252,06:00,22:00,morning|afternoon|evening,0,
1666,POI_6315672864,10.766697,106.679011,Shopping,shop:shoes,Local,104351,4.25,78,0.517,06:00,22:00,morning|afternoon|evening,0,
1667,POI_6315672916,10.768014,106.674473,Food_Dining,cafe,Chill,57723,3.8,62,0.269,07:00,23:00,afternoon|evening,0,
1668,POI_6315676097,10.767152,106.676599,Shopping,shop:copyshop,Local,50280,3.57,46,0.543,06:00,22:00,morning|afternoon|evening,0,
1669,POI_6315676098,10.766983,106.676392,Shopping,shop:motorcycle,Local,199120,3.65,89,0.28,06:00,22:00,morning|afternoon|evening,0,
1670,POI_6315676099,10.767444,106.675566,Shopping,shop:copyshop,Local,185868,4.51,71,0.399,06:00,22:00,morning|afternoon|evening,0,
1671,POI_6315679790,10.767325,106.675902,Shopping,shop:tyres,Local,125859,4.38,56,0.341,06:00,22:00,morning|afternoon|evening,0,
1672,POI_6315683490,10.767613,106.675011,Shopping,shop:hairdresser,Local,41362,3.66,84,0.425,06:00,22:00,morning|afternoon|evening,0,
